date,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2],electricity
2018-04-06 13:00:00,0.9333333333333336,100.0,4.766666666666667,160.0,147.5,2.0,146.0,805.1291623282782
2018-04-06 14:00:00,0.6,100.0,4.1,140.0,137.0,1.0,136.0,790.7369472054853
2018-04-06 15:00:00,1.25,100.0,2.5666666666666664,190.0,109.5,0.0,109.5,720.8983441567962
2018-04-06 16:00:00,2.8,95.8552531163,1.8,190.0,202.0,30.5,186.0,620.3927926041115
2018-04-06 17:00:00,8.3,86.00518265241692,4.6,220.0,193.5,159.0,138.5,487.001051687667
2018-04-06 18:00:00,8.3,86.00518100786421,3.6,210.0,127.0,309.5,66.5,360.8726646138105
2018-04-06 19:00:00,7.8,88.98236461856978,3.6,210.0,8.5,19.5,7.5,508.6521193493864
2018-04-06 20:00:00,7.8,88.98236461856978,3.1,210.0,0.0,0.0,0.0,424.94378659416793
2018-04-06 21:00:00,7.8,88.98236329814556,2.6,210.0,0.0,0.0,0.0,278.03131671661777
2018-04-06 22:00:00,8.3,89.63890490823464,2.1,250.0,0.0,0.0,0.0,277.4570894932468
2018-04-06 23:00:00,7.9,88.98236285800932,3.6,15.0,0.0,0.0,0.0,276.79218540305584
2018-04-07 00:00:00,6.1,88.83904367033057,3.6,30.0,0.0,0.0,0.0,202.9769121357147
2018-04-07 01:00:00,6.1,88.8390441226536,2.6,360.0,0.0,0.0,0.0,249.5616615999956
2018-04-07 02:00:00,5.85,88.81772334598301,2.6,355.0,0.0,0.0,0.0,254.4407342385692
2018-04-07 03:00:00,5.7333333333333325,82.15281211925152,2.766666666666667,340.0,0.0,0.0,0.0,190.28207340296964
2018-04-07 04:00:00,5.3,82.07389809964856,2.85,315.0,0.0,0.0,0.0,275.7360247619966
2018-04-07 05:00:00,5.0,79.19128010296326,3.1,310.0,0.0,0.0,0.0,308.92291931482293
2018-04-07 06:00:00,4.2,82.58439196273213,5.95,320.0,2.5,0.0,2.5,270.2694861958208
2018-04-07 07:00:00,3.6,68.56075757433719,4.1,310.0,32.0,0.0,32.0,461.1804887535693
2018-04-07 08:00:00,3.3,67.15822020001751,4.35,305.0,75.5,2.0,74.5,442.1377964129476
2018-04-07 09:00:00,3.3,56.98257355818786,4.6,300.0,109.5,3.5,107.5,336.5365553643278
2018-04-07 10:00:00,3.3,49.28967028731065,5.1,330.0,232.5,23.5,217.0,550.8363190631234
2018-04-07 11:00:00,4.4,37.70546841172556,5.1,300.0,367.5,64.5,318.5,508.00933354623317
2018-04-07 12:00:00,6.1,32.063915631554885,3.6,310.0,588.5,285.5,355.5,351.7430479337623
2018-04-07 13:00:00,7.8,29.80657630895117,4.6,320.0,857.0,880.5,139.5,489.81129908677025
2018-04-07 14:00:00,8.35,28.734030033974207,3.85,320.0,821.5,928.0,109.0,430.0261775670063
2018-04-07 15:00:00,8.9,29.145447564085288,4.1,260.0,703.5,890.0,103.5,323.7768798998882
2018-04-07 16:00:00,8.9,27.66148375899725,5.1,280.0,538.0,816.0,97.0,452.27230807650847
2018-04-07 17:00:00,7.8,27.066694834398216,4.6,300.0,294.5,474.5,108.5,425.31630883907945
2018-04-07 18:00:00,7.2,26.983483321199174,3.6,300.0,89.5,105.5,67.0,308.6719629101377
2018-04-07 19:00:00,6.1,30.41806309141043,4.1,320.0,7.0,6.0,6.5,584.2296788210407
2018-04-07 20:00:00,5.85,31.80605537261044,4.35,325.0,0.0,0.0,0.0,425.10650434793706
2018-04-07 21:00:00,4.4,36.09217440194853,3.6,330.0,0.0,0.0,0.0,278.5181941283424
2018-04-07 22:00:00,3.3,38.998578657623625,4.1,330.0,0.0,0.0,0.0,343.3624641141138
2018-04-07 23:00:00,2.8,38.33119050201717,4.6,340.0,0.0,0.0,0.0,331.03911912367573
2018-04-08 00:00:00,2.2,40.00385975164324,6.2,340.0,0.0,0.0,0.0,232.29506679577574
2018-04-08 01:00:00,1.7,41.460022557870936,4.1,340.0,0.0,0.0,0.0,320.09880168172214
2018-04-08 02:00:00,1.4,43.544046093498366,4.1,345.0,0.0,0.0,0.0,304.85769955214835
2018-04-08 03:00:00,0.6,47.30427100080272,5.1,350.0,0.0,0.0,0.0,219.87765391105555
2018-04-08 04:00:00,0.6,44.87607774586103,6.2,360.0,0.0,0.0,0.0,394.024177564495
2018-04-08 05:00:00,0.6,44.87607388737607,6.2,10.0,0.0,0.0,0.0,397.6226464822759
2018-04-08 06:00:00,0.0,46.870866837315205,5.7,360.0,6.5,11.0,6.0,299.5899058921696
2018-04-08 07:00:00,1.1,45.62804452164739,5.7,10.0,77.5,73.5,62.5,507.92465470758174
2018-04-08 08:00:00,1.95,43.91967352405671,6.45,10.0,243.5,322.0,128.0,513.6769521472495
2018-04-08 09:00:00,3.9,42.97199184636981,7.2,20.0,342.0,222.5,225.0,307.41849951220865
2018-04-08 10:00:00,5.0,41.900644819379664,6.7,10.0,382.5,136.5,291.0,508.36315805297414
2018-04-08 11:00:00,6.1,38.81907333179847,5.7,350.0,605.5,382.5,311.5,475.4255809408199
2018-04-08 12:00:00,6.1,40.52507802793941,4.6,60.0,553.0,239.5,358.5,355.79551149937373
2018-04-08 13:00:00,6.1,38.81905409009849,5.7,30.0,280.5,23.0,261.5,590.0791814639229
2018-04-08 14:00:00,6.1,37.05660972663336,4.15,30.0,406.0,118.0,315.5,449.66497140200744
2018-04-08 15:00:00,7.2,29.72579024539236,3.1,310.0,466.0,275.0,279.5,328.537836609226
2018-04-08 16:00:00,6.7,27.9259239099444,4.1,310.0,264.5,107.0,205.0,449.56430234798876
2018-04-08 17:00:00,6.7,25.1041918518676,6.2,300.0,133.0,35.5,118.5,411.97329897745533
2018-04-08 18:00:00,4.4,31.066927868878917,7.2,330.0,31.5,0.0,31.5,296.0254967550585
2018-04-08 19:00:00,3.3,33.568690239501144,6.7,310.0,4.0,8.0,3.5,549.0175399877547
2018-04-08 20:00:00,3.05,35.12315615136961,5.9,305.0,0.0,0.0,0.0,487.0192868370052
2018-04-08 21:00:00,2.2,42.16842824991567,4.6,310.0,0.0,0.0,0.0,275.7428280110632
2018-04-08 22:00:00,1.1,45.62811791414885,6.2,300.0,0.0,0.0,0.0,535.4532885947488
2018-04-08 23:00:00,0.6,47.304340346101895,3.6,290.0,0.0,0.0,0.0,360.775769863235
2018-04-09 00:00:00,0.0,42.52800888616998,4.6,300.0,0.0,0.0,0.0,270.75958528773424
2018-04-09 01:00:00,-0.6,44.68706029701264,4.1,290.0,0.0,0.0,0.0,390.4647264912694
2018-04-09 02:00:00,-0.6,45.90647261379303,4.1,295.0,0.0,0.0,0.0,352.1764426376409
2018-04-09 03:00:00,-1.1,51.3340761894306,4.6,290.0,0.0,0.0,0.0,298.0243527862665
2018-04-09 04:00:00,-1.7,51.63415665029694,3.6,300.0,0.0,0.0,0.0,455.57985689021706
2018-04-09 05:00:00,-1.7,53.96201389610074,3.6,280.0,0.0,0.0,0.0,493.2941966680465
2018-04-09 06:00:00,-1.7,53.96203067410492,4.1,260.0,9.5,39.0,8.0,402.5685090097122
2018-04-09 07:00:00,-0.6,51.91540927714959,5.1,250.0,121.0,346.0,56.0,682.0999802953886
2018-04-09 08:00:00,0.2500000000000001,47.600754429113216,5.65,275.0,343.0,719.0,77.5,818.0432841797842
2018-04-09 09:00:00,1.7,37.61860639340613,5.7,330.0,474.5,658.0,124.0,827.3627194571394
2018-04-09 10:00:00,2.8,31.531231658100552,5.7,290.0,622.5,676.5,170.0,812.4092492360681
2018-04-09 11:00:00,4.4,26.68928979668373,5.1,270.0,759.5,748.0,182.0,748.3443363735046
2018-04-09 12:00:00,5.6,23.4649005171658,2.1,276.6666666666667,914.0,997.0,96.0,669.760242423205
2018-04-09 13:00:00,7.2,19.01880281114449,3.1,283.3333333333333,895.0,945.0,118.0,613.528486616533
2018-04-09 14:00:00,7.75,18.74132511290098,4.1,290.0,841.5,941.5,112.5,589.3625824817806
2018-04-09 15:00:00,8.3,17.643718703210574,2.6,300.0,724.0,908.0,106.0,526.7579441011615
2018-04-09 16:00:00,8.9,17.728204533729254,4.1,330.0,556.5,843.0,96.0,494.7276041110569
2018-04-09 17:00:00,8.9,18.7173008379897,3.6,280.0,324.0,592.5,95.5,451.0490146250872
2018-04-09 18:00:00,7.2,21.01325245525281,2.1,330.0,125.5,304.0,60.0,341.37915369722185
2018-04-09 19:00:00,5.0,36.15646950720149,4.6,220.0,10.5,24.0,9.0,628.4221001552531
2018-04-09 20:00:00,4.7,36.93107134773381,4.35,230.0,0.0,0.0,0.0,443.9158089513034
2018-04-09 21:00:00,3.9,52.35012316114569,3.1,260.0,0.0,0.0,0.0,291.1128841467029
2018-04-09 22:00:00,3.9,57.46448718229029,2.6,240.0,0.0,0.0,0.0,313.58304014794686
2018-04-09 23:00:00,3.3,59.949213586756926,2.1,200.0,0.0,0.0,0.0,308.9693320510106
2018-04-10 00:00:00,3.3,65.75589846476997,2.1,190.0,0.0,0.0,0.0,228.36279171528128
2018-04-10 01:00:00,2.8,68.12765418669417,1.5,170.0,0.0,0.0,0.0,284.4353541635208
2018-04-10 02:00:00,2.8,69.5807838552168,0.75,170.0,0.0,0.0,0.0,294.52010887455594
2018-04-10 03:00:00,2.8,71.03391181384453,0.0,170.0,0.0,0.0,0.0,246.8632504154268
2018-04-10 04:00:00,2.8,71.03391694353809,2.1,170.0,0.0,0.0,0.0,344.3254633817434
2018-04-10 05:00:00,2.8,71.03391694353809,1.5,200.0,0.0,0.0,0.0,383.4938003907081
2018-04-10 06:00:00,2.8,77.82929144252397,1.5,190.0,1.0,0.0,1.0,337.23445496752
2018-04-10 07:00:00,3.9,75.66185625082508,2.1,190.0,10.5,0.0,10.5,504.3032752213698
2018-04-10 08:00:00,4.45,68.25315451373935,1.8,190.0,56.5,0.0,56.5,569.7063274939267
2018-04-10 09:00:00,3.9,79.02501395813223,3.1,230.0,74.5,0.0,74.5,672.8395039674975
2018-04-10 10:00:00,3.733333333333333,81.92809487964256,2.2,213.3333333333333,64.5,0.0,64.5,699.1621236023726
2018-04-10 11:00:00,4.4,73.05086022169898,3.1,160.0,90.0,0.0,90.0,695.5112680325653
2018-04-10 12:00:00,4.4,69.52142951085096,2.6,140.0,115.0,1.0,114.0,691.6245533542555
2018-04-10 13:00:00,5.0,66.66503836055064,2.6,152.5,197.5,6.0,192.5,662.0609540992094
2018-04-10 14:00:00,5.0,66.66503564976497,2.766666666666667,165.0,149.5,2.5,147.5,628.7485209062571
2018-04-10 15:00:00,5.85,64.89770665360648,2.35,195.0,197.5,13.5,189.0,574.9182323441463
2018-04-10 16:00:00,5.6,67.18502293568089,1.8,265.0,190.5,24.0,176.5,536.5979607575481
2018-04-10 17:00:00,5.0,73.16314255721741,2.1,320.0,64.5,0.0,64.5,505.7130483210129
2018-04-10 18:00:00,4.4,82.58447716283428,2.1,300.0,14.5,0.0,14.5,376.0540730004369
2018-04-10 19:00:00,3.9,81.9280826539832,0.0,305.0,2.0,0.0,2.0,532.433220907407
2018-04-10 20:00:00,3.35,87.19073395628519,1.05,310.0,0.0,0.0,0.0,455.3234769575219
2018-04-10 21:00:00,2.8,88.55346276534377,0.0,305.0,0.0,0.0,0.0,303.3046041190736
2018-04-10 22:00:00,1.1,96.45654941499994,2.1,300.0,0.0,0.0,0.0,358.9367595344435
2018-04-10 23:00:00,0.0,95.1685364117905,1.5,250.0,0.0,0.0,0.0,350.92492264147967
2018-04-11 00:00:00,-0.6,100.0,2.1,280.0,0.0,0.0,0.0,265.05886362569555
2018-04-11 01:00:00,-1.1,91.23794091958295,0.0,285.0,0.0,0.0,0.0,345.06901396129
2018-04-11 02:00:00,-1.1,95.61897045979148,1.05,290.0,0.0,0.0,0.0,341.6322742871358
2018-04-11 03:00:00,-1.1,95.13006534442528,0.0,282.5,0.0,0.0,0.0,280.3001744347653
2018-04-11 04:00:00,-1.7,95.90862927246292,0.0,275.0,0.0,0.0,0.0,420.2830367896449
2018-04-11 05:00:00,-2.2,95.09114944880211,0.0,267.5,0.0,0.0,0.0,479.85161212624746
2018-04-11 06:00:00,-1.4,100.0,0.75,260.0,9.0,12.0,8.5,398.1533916904295
2018-04-11 07:00:00,1.1,92.35154791514464,0.0,230.0,124.5,259.0,68.0,566.340161296014
2018-04-11 08:00:00,3.9,79.02501888328534,0.0,238.3333333333333,340.0,618.5,106.5,592.3586867157289
2018-04-11 09:00:00,6.1,61.76225380233805,0.0,237.5,536.5,758.5,125.0,592.7906975494619
2018-04-11 10:00:00,7.8,50.15912994130173,1.5,197.0833333333333,707.0,851.0,128.0,589.1996925996729
2018-04-11 11:00:00,8.3,38.61847994357673,0.0,180.0,839.5,942.0,108.0,600.808966760583
2018-04-11 12:00:00,8.3,46.497335365384615,2.6,184.16666666666669,758.0,620.5,245.5,598.6822135533864
2018-04-11 13:00:00,8.9,58.030074874005344,7.2,180.0,448.0,132.0,338.0,615.9570684787242
2018-04-11 14:00:00,7.8,52.72684574594668,8.2,150.0,607.0,433.5,270.0,614.7406104404155
2018-04-11 15:00:00,7.2,65.14828823104489,8.2,150.0,431.0,225.5,273.5,588.1770222847236
2018-04-11 16:00:00,7.2,65.14828216667935,6.7,160.0,344.5,274.5,199.0,526.7127480050511
2018-04-11 17:00:00,6.7,67.42381875945611,6.7,170.0,318.5,511.0,122.5,507.3619655465663
2018-04-11 18:00:00,5.6,63.93897497595042,4.6,200.0,146.5,364.5,70.5,356.5530600106294
2018-04-11 19:00:00,4.4,73.05080405158753,5.1,180.0,16.0,58.5,12.5,647.8154723848448
2018-04-11 20:00:00,4.15,72.52851475419091,4.6,185.0,0.0,0.0,0.0,465.8936604580235
2018-04-11 21:00:00,2.2,77.92867678106144,2.6,200.0,0.0,0.0,0.0,296.2856550791989
2018-04-11 22:00:00,2.8,74.67027390118133,2.6,190.0,0.0,0.0,0.0,332.51137349123513
2018-04-11 23:00:00,3.3,72.070735794802,0.0,205.0,0.0,0.0,0.0,294.5167629171642
2018-04-12 00:00:00,2.2,77.92867363885907,2.1,220.0,0.0,0.0,0.0,239.71122099881995
2018-04-12 01:00:00,2.2,81.22549977053916,1.5,60.0,0.0,0.0,0.0,299.01464463486116
2018-04-12 02:00:00,3.05,80.12524208990253,0.75,60.0,0.0,0.0,0.0,283.8028410647926
2018-04-12 03:00:00,3.3,82.44197863420588,0.0,243.125,0.0,0.0,0.0,244.77014188803
2018-04-12 04:00:00,3.3,85.47059176680618,0.0,226.25,0.0,0.0,0.0,334.882111123489
2018-04-12 05:00:00,2.2,89.14290156111834,0.0,216.875,0.0,0.0,0.0,391.1134299551693
2018-04-12 06:00:00,1.7,92.38775420751402,0.0,197.5,12.5,33.5,10.5,349.08618147721603
2018-04-12 07:00:00,5.0,82.07399220205295,0.0,170.0,144.0,358.0,70.0,468.4000239854817
2018-04-12 08:00:00,6.1,77.82172788508201,1.05,173.33333333333337,342.0,620.0,105.0,528.4677639853395
2018-04-12 09:00:00,10.0,60.854821952776966,1.5,160.0,537.5,757.5,123.0,538.9946477457579
2018-04-12 10:00:00,11.7,54.34440066332057,2.6,100.0,636.0,663.0,184.5,562.3991012967584
2018-04-12 11:00:00,12.2,48.61273907480318,4.1,150.0,667.0,483.5,290.5,584.7712854627623
2018-04-12 12:00:00,12.8,48.4349992970163,7.2,160.0,662.5,356.5,366.5,596.6874928681548
2018-04-12 13:00:00,13.3,50.68669595636048,6.7,150.0,723.5,492.0,313.5,592.7328010083457
2018-04-12 14:00:00,12.75,50.53446531416867,5.9,165.0,324.0,75.0,264.0,560.9780470148862
2018-04-12 15:00:00,12.2,52.58076902007012,7.7,150.0,468.0,240.0,305.5,521.6763229549614
2018-04-12 16:00:00,10.0,68.12696498288757,5.7,160.0,250.0,83.5,203.0,482.816774062242
2018-04-12 17:00:00,9.4,70.92866796619471,3.6,130.0,55.0,0.5,55.0,449.62153057123294
2018-04-12 18:00:00,7.8,85.95297868159322,5.7,150.0,10.5,0.0,10.5,347.4936677394869
2018-04-12 19:00:00,8.3,83.07715719699982,4.6,190.0,2.0,1.0,2.0,480.0150628595885
2018-04-12 20:00:00,8.3,87.92352979666586,3.85,185.0,0.0,0.0,0.0,404.25563365649015
2018-04-12 21:00:00,8.3,92.76989946714372,4.1,180.0,0.0,0.0,0.0,264.3950104710125
2018-04-12 22:00:00,8.9,86.06753849029711,5.1,190.0,0.0,0.0,0.0,283.22949552997045
2018-04-12 23:00:00,10.6,65.44842532078992,6.2,210.0,0.0,0.0,0.0,267.86191042210504
2018-04-13 00:00:00,11.7,60.83846311978116,9.8,220.0,0.0,0.0,0.0,211.96158616402022
2018-04-13 01:00:00,12.2,61.38627834121313,8.8,220.0,0.0,0.0,0.0,288.9188228819611
2018-04-13 02:00:00,12.2,61.38627771666994,8.8,225.0,0.0,0.0,0.0,292.10097465487314
2018-04-13 03:00:00,12.2,64.00347927782167,6.7,230.0,0.0,0.0,0.0,216.43137044370158
2018-04-13 04:00:00,12.2,64.00348758997704,5.7,240.0,0.0,0.0,0.0,299.36921245927186
2018-04-13 05:00:00,12.8,61.52977211908773,5.1,250.0,0.0,0.0,0.0,325.00273372668164
2018-04-13 06:00:00,13.3,61.64885830554412,5.1,260.0,9.0,12.5,8.5,274.0727069430067
2018-04-13 07:00:00,13.9,59.286322984724805,2.6,250.0,104.0,152.5,72.0,438.7332175575802
2018-04-13 08:00:00,14.75,57.32818154213556,3.1,250.0,137.0,33.0,125.5,481.59676988063353
2018-04-13 09:00:00,16.1,53.62655796940579,3.1,230.0,165.0,12.5,158.5,580.2004450210654
2018-04-13 10:00:00,16.1,55.49966136722827,0.0,185.0,192.5,6.5,188.0,620.9901808759736
2018-04-13 11:00:00,13.3,66.49783168284654,3.6,140.0,218.0,9.0,210.5,612.6249295998427
2018-04-13 12:00:00,11.7,76.96095958181915,2.6,160.0,214.5,15.0,202.0,598.5921347700714
2018-04-13 13:00:00,12.2,74.46343253829255,1.5,160.0,349.0,43.0,313.0,594.0753912199084
2018-04-13 14:00:00,12.5,75.80007917631728,2.05,155.0,205.5,9.0,198.5,570.0675665443679
2018-04-13 15:00:00,13.9,66.62703660445639,2.6,190.0,242.0,28.0,223.0,537.5297016384228
2018-04-13 16:00:00,12.2,71.47092829527176,2.6,170.0,158.5,26.0,143.5,480.7636529953068
2018-04-13 17:00:00,12.2,71.47092928562891,3.6,160.0,264.0,334.0,137.0,447.36424198411873
2018-04-13 18:00:00,10.6,76.78339798103734,4.1,160.0,139.5,297.5,74.0,346.6038148160484
2018-04-13 19:00:00,8.9,86.06755097968271,2.6,130.0,16.0,44.0,13.0,476.85967455859054
2018-04-13 20:00:00,8.35,89.40472733350643,2.6,150.0,0.0,0.0,0.0,407.8219854896521
2018-04-13 21:00:00,7.8,92.74190309648728,4.1,170.0,0.0,0.0,0.0,267.64082876496076
2018-04-13 22:00:00,7.2,96.62501847105148,2.1,160.0,0.0,0.0,0.0,277.2657400430748
2018-04-13 23:00:00,7.2,96.62501790853342,0.0,210.0,0.0,0.0,0.0,261.95278234996516
2018-04-14 00:00:00,7.2,96.62501692415786,0.0,260.0,0.0,0.0,0.0,186.84354130516516
2018-04-14 01:00:00,7.2,100.0,0.0,310.0,0.0,0.0,0.0,232.27256541861036
2018-04-14 02:00:00,7.2,98.31250818083764,1.3,360.0,0.0,0.0,0.0,238.23428700702007
2018-04-14 03:00:00,7.2,96.625016642915,0.0,290.0,0.0,0.0,0.0,175.34674843016649
2018-04-14 04:00:00,5.6,100.0,1.5,220.0,0.0,0.0,0.0,253.9236696642402
2018-04-14 05:00:00,6.7,100.0,0.0,150.0,0.0,0.0,0.0,268.34410768200644
2018-04-14 06:00:00,6.7,95.94627021039256,0.0,80.0,9.5,4.5,9.0,217.04399241227117
2018-04-14 07:00:00,10.0,86.1808604215164,2.1,10.0,107.0,133.0,76.5,322.0760950046771
2018-04-14 08:00:00,11.1,80.32215596283447,3.6,15.0,314.5,460.5,134.0,375.39453345435953
2018-04-14 09:00:00,14.4,66.7342651406387,5.7,40.0,496.5,584.0,171.5,297.9683071158264
2018-04-14 10:00:00,14.4,61.90932408718522,4.6,60.0,659.5,683.0,186.5,455.53090524933845
2018-04-14 11:00:00,15.0,59.556816002857296,5.7,70.0,786.5,785.0,168.5,472.2145354411518
2018-04-14 12:00:00,15.6,55.3701052020865,5.7,90.0,844.0,787.0,184.0,365.2203060476561
2018-04-14 13:00:00,15.6,55.37011184691679,6.2,80.0,826.5,737.0,207.5,496.831407165382
2018-04-14 14:00:00,15.0,56.38254772706743,6.2,65.0,635.0,387.0,328.5,469.54886514727895
2018-04-14 15:00:00,13.3,54.76837961045311,8.2,80.0,556.0,413.0,271.5,346.2200397950655
2018-04-14 16:00:00,12.2,56.83294208010011,7.2,90.0,515.0,618.5,167.5,483.02292042427246
2018-04-14 17:00:00,8.9,62.79110961632512,7.7,75.0,226.0,191.0,144.5,421.1931518945224
2018-04-14 18:00:00,7.8,67.66042582513869,8.2,60.0,62.0,56.5,49.5,319.1676666206732
2018-04-14 19:00:00,6.4,59.25543430042077,8.5,55.0,8.5,10.0,8.0,557.5957418061412
2018-04-14 20:00:00,5.85,58.80597378105465,8.75,50.0,0.0,0.0,0.0,499.01873892981354
2018-04-14 21:00:00,5.6,51.02652320897031,7.7,60.0,0.0,0.0,0.0,286.3643029208155
2018-04-14 22:00:00,5.6,38.15789296686452,6.2,60.0,0.0,0.0,0.0,331.9544145346627
2018-04-14 23:00:00,5.6,58.35651706818762,7.2,60.0,0.0,0.0,0.0,311.0903767460795
2018-04-15 00:00:00,5.0,58.355177635441066,9.8,70.0,0.0,0.0,0.0,229.888253463881
2018-04-15 01:00:00,5.0,58.355177635441066,6.7,50.0,0.0,0.0,0.0,307.6493404321087
2018-04-15 02:00:00,4.7,56.918366422600144,6.7,50.0,0.0,0.0,0.0,293.25316749008914
2018-04-15 03:00:00,4.4,55.48156095384201,7.7,50.0,0.0,0.0,0.0,209.0735189311851
2018-04-15 04:00:00,3.9,52.35023119472121,6.7,50.0,0.0,0.0,0.0,434.27143151077036
2018-04-15 05:00:00,3.3,56.98291821289968,7.7,50.0,0.0,0.0,0.0,386.9056752977918
2018-04-15 06:00:00,3.3,62.52816796985962,9.8,50.0,5.5,5.5,5.0,294.0204500051581
2018-04-15 07:00:00,3.3,56.982946623845024,10.3,60.0,58.5,86.0,42.5,541.7316047621666
2018-04-15 08:00:00,3.3,55.79840933428727,9.8,60.0,53.0,0.0,53.0,607.6049101200015
2018-04-15 09:00:00,3.3,56.98295988255957,10.3,60.0,86.0,0.0,86.0,347.24200210798995
2018-04-15 10:00:00,3.3,56.98297314144771,7.2,60.0,99.0,0.0,99.0,589.0996628462032
2018-04-15 11:00:00,3.15,62.52820289932974,8.0,60.0,119.5,0.0,119.5,620.6267299266495
2018-04-15 12:00:00,3.3,65.75606741627685,9.3,60.0,112.5,0.0,112.5,429.42532103779286
2018-04-15 13:00:00,2.8,74.67046319317858,8.2,60.0,120.5,0.0,120.5,665.257437938832
2018-04-15 14:00:00,2.8,81.78061458119645,8.2,50.0,111.5,0.0,111.5,644.5786950328803
2018-04-15 15:00:00,2.8,77.82941667507663,7.7,70.0,86.5,0.0,86.5,407.51250912275106
2018-04-15 16:00:00,2.1,89.14295207380951,9.8,50.0,102.5,0.0,102.5,693.2823330081791
2018-04-15 17:00:00,1.866666666666667,92.38778773712986,8.566666666666666,60.0,45.0,0.0,45.0,635.7435863671653
2018-04-15 18:00:00,1.2666666666666668,96.45656167744512,7.366666666666667,60.0,40.5,0.0,40.5,361.9909551504621
2018-04-15 19:00:00,1.3,95.78175588887176,7.033333333333334,53.33333333333334,7.5,3.0,7.5,643.521330156954
2018-04-15 20:00:00,1.225,97.89087794443589,6.95,50.0,0.0,0.0,0.0,580.8071348506955
2018-04-15 21:00:00,1.7,95.7817538716226,8.2,60.0,0.0,0.0,0.0,331.3579722963526
2018-04-15 22:00:00,1.95,96.487804364555,6.95,60.0,0.0,0.0,0.0,493.31777973167175
2018-04-15 23:00:00,2.2,96.48780360153972,6.95,60.0,0.0,0.0,0.0,425.2799251003061
2018-04-16 00:00:00,2.9,95.8187458158189,5.95,65.0,0.0,0.0,0.0,268.62514165478433
2018-04-16 01:00:00,2.8,95.8187440132344,6.15,60.0,0.0,0.0,0.0,407.2712400473259
2018-04-16 02:00:00,2.8,95.81874329222224,6.825,60.0,0.0,0.0,0.0,378.84475391069236
2018-04-16 03:00:00,2.8,95.818740768734,7.2,65.0,0.0,0.0,0.0,296.2502134179986
2018-04-16 04:00:00,2.833333333333333,100.0,6.616666666666667,55.0,0.0,0.0,0.0,537.778556094093
2018-04-16 05:00:00,3.033333333333333,96.51865302018211,6.7,43.33333333333334,0.0,0.0,0.0,456.934302786043
2018-04-16 06:00:00,3.9,100.0,6.2,40.0,2.0,0.0,2.0,366.49512249415085
2018-04-16 07:00:00,4.15,100.0,6.95,40.0,9.0,0.0,9.0,632.4322505182661
2018-04-16 08:00:00,5.0,100.0,6.033333333333334,46.66666666666666,36.0,0.0,36.0,679.2759396068674
2018-04-16 09:00:00,6.05,96.5954877134024,6.2,45.0,38.0,0.0,38.0,712.5881009837902
2018-04-16 10:00:00,6.7,100.0,5.65,40.0,73.0,0.0,73.0,707.8738010221732
2018-04-16 11:00:00,7.033333333333334,100.0,4.6000000000000005,18.33333333333333,71.0,0.0,71.0,698.4985470182357
2018-04-16 12:00:00,7.625,100.0,4.1,22.5,84.0,0.0,84.0,678.8691519885622
2018-04-16 13:00:00,9.5,96.75479892833089,5.833333333333332,83.33333333333333,76.5,0.0,76.5,620.8040490782473
2018-04-16 14:00:00,12.933333333333332,96.76860088559792,9.966666666666669,123.33333333333331,58.5,0.0,58.5,615.8507685747967
2018-04-16 15:00:00,13.733333333333334,96.16771933131795,10.3,140.0,71.0,1.0,70.0,579.940981267232
2018-04-16 16:00:00,15.0,96.21751504876023,10.6,140.0,54.0,0.0,54.0,551.6071408785954
2018-04-16 17:00:00,13.9,96.13500290195952,9.0,165.0,32.0,0.0,32.0,498.5949282282339
2018-04-16 18:00:00,12.433333333333332,96.10189311457565,6.2,156.66666666666666,18.0,25.0,13.5,348.7884771600465
2018-04-16 19:00:00,11.7,96.10189234154282,6.7,160.0,19.0,66.5,14.0,641.7959492631121
2018-04-16 20:00:00,10.425,86.39378702373945,4.75,165.0,0.0,0.0,0.0,409.69391459311356
2018-04-16 21:00:00,9.4,70.92853576643067,3.1,150.0,0.0,0.0,0.0,271.61118894174683
2018-04-16 22:00:00,8.3,96.6541745906308,3.85,165.0,0.0,0.0,0.0,284.5053761930608
2018-04-16 23:00:00,8.9,92.8032682753988,4.6,190.0,0.0,0.0,0.0,282.0556182404473
2018-04-17 00:00:00,8.15,96.65417403911488,4.35,195.0,0.0,0.0,0.0,209.39911247015397
2018-04-17 01:00:00,7.8,95.98122929511364,4.1,180.0,0.0,0.0,0.0,263.04903458771304
2018-04-17 02:00:00,8.05,92.81005470450027,4.1,200.0,0.0,0.0,0.0,271.08455563423064
2018-04-17 03:00:00,8.3,89.63887887441675,4.6,230.0,0.0,0.0,0.0,220.0476049920568
2018-04-17 04:00:00,7.325,78.88524765638564,6.2,270.0,0.0,0.0,0.0,331.04727930411974
2018-04-17 05:00:00,6.1,79.35585158535855,6.2,260.0,0.0,0.0,0.0,373.3511002985452
2018-04-17 06:00:00,6.1,73.36712083315048,5.7,270.0,19.5,61.0,15.0,299.34609381009165
2018-04-17 07:00:00,6.7,70.39300378907518,5.1,270.0,143.5,311.0,70.5,478.7114512091525
2018-04-17 08:00:00,7.25,67.83839518385099,7.45,275.0,367.5,680.5,92.5,561.1242067157256
